term,log_odds,corpus 1,corpus 2,count 1,count 2
dangerous,-0.05609723770312618,trump,harris,74,24
different,0.04640760791387781,trump,harris,151,48
consequential,0.08370754028735825,trump,harris,10,3
fit,0.12285309051244767,trump,harris,7,2
fentanyl,0.12285309051244767,trump,harris,7,2
artificial,0.12285309051244767,trump,harris,7,2
executive,0.12285309051244767,trump,harris,7,2
magnificent,0.1883603047350871,trump,harris,14,4
silent,0.19379403569785264,trump,harris,4,1
concerned,0.19379403569785264,trump,harris,4,1
autonomous,0.19379403569785264,trump,harris,4,1
routine,0.19379403569785264,trump,harris,4,1
correct,0.23672889623753196,trump,harris,21,6
least,0.252066681707875,trump,harris,31,9
natural,0.2704010228913318,trump,harris,18,5
healthy,0.27687991375855975,trump,harris,28,8
outstanding,0.2942144998190776,trump,harris,8,2
fast,0.2942144998190776,trump,harris,8,2
soft,0.2942144998190776,trump,harris,8,2
senior,0.3686508512090573,trump,harris,12,3
individual,0.4036495955470824,trump,harris,5,1
mover,0.4165767843446529,trump,harris,1,0
thirsty,0.4165767843446529,trump,harris,1,0
year,0.4165767843446529,trump,harris,1,0
subpoenaed,0.4165767843446529,trump,harris,1,0
restrictive,0.4165767843446529,trump,harris,1,0
rarefied,0.4165767843446529,trump,harris,1,0
life,0.4165767843446529,trump,harris,1,0
write,0.4165767843446529,trump,harris,1,0
widespread,0.4165767843446529,trump,harris,1,0
throated,0.4165767843446529,trump,harris,1,0
transgend,0.4165767843446529,trump,harris,1,0
japanese,0.4165767843446529,trump,harris,1,0
stark,0.4165767843446529,trump,harris,1,0
with,0.4165767843446529,trump,harris,1,0
thieve,0.4165767843446529,trump,harris,1,0
jailed,0.4165767843446529,trump,harris,1,0
revered,0.4165767843446529,trump,harris,1,0
soviet,0.4165767843446529,trump,harris,1,0
monstrous,0.4165767843446529,trump,harris,1,0
trans,0.4165767843446529,trump,harris,1,0
random,0.4165767843446529,trump,harris,1,0
stressed,0.4165767843446529,trump,harris,1,0
lax,0.4165767843446529,trump,harris,1,0
moral,0.4165767843446529,trump,harris,1,0
used,0.4165767843446529,trump,harris,1,0
