term,log_odds,corpus 1,corpus 2,count 1,count 2
washington dc,-1.2175577396341424,harris_2024,trump_2024,0,1
america affordable,-1.2175577396341424,harris_2024,trump_2024,0,1
defend our,-1.2175577396341424,harris_2024,trump_2024,0,1
critical,-1.2175577396341424,harris_2024,trump_2024,0,1
invasion,-1.2175577396341424,harris_2024,trump_2024,0,1
with no,-1.2175577396341424,harris_2024,trump_2024,0,1
invasion carry,-1.2175577396341424,harris_2024,trump_2024,0,1
deport pro,-1.2175577396341424,harris_2024,trump_2024,0,1
crime epidemic,-1.2175577396341424,harris_2024,trump_2024,0,1
religion and,-1.2175577396341424,harris_2024,trump_2024,0,1
religion,-1.2175577396341424,harris_2024,trump_2024,0,1
deport,-1.2175577396341424,harris_2024,trump_2024,0,1
iron dome,-1.2175577396341424,harris_2024,trump_2024,0,1
iron,-1.2175577396341424,harris_2024,trump_2024,0,1
demolish the,-1.2175577396341424,harris_2024,trump_2024,0,1
demolish,-1.2175577396341424,harris_2024,trump_2024,0,1
regulations cut,-1.2175577396341424,harris_2024,trump_2024,0,1
safe clean,-1.2175577396341424,harris_2024,trump_2024,0,1
affordable again,-1.2175577396341424,harris_2024,trump_2024,0,1
levels,-1.2175577396341424,harris_2024,trump_2024,0,1
levels of,-1.2175577396341424,harris_2024,trump_2024,0,1
into manufacturing,-1.2175577396341424,harris_2024,trump_2024,0,1
deportation,-1.2175577396341424,harris_2024,trump_2024,0,1
women sports,-1.2175577396341424,harris_2024,trump_2024,0,1
record levels,-1.2175577396341424,harris_2024,trump_2024,0,1
country all,-1.2175577396341424,harris_2024,trump_2024,0,1
country by,-1.2175577396341424,harris_2024,trump_2024,0,1
defense shield,-1.2175577396341424,harris_2024,trump_2024,0,1
without question,-1.2175577396341424,harris_2024,trump_2024,0,1
same day,-1.2175577396341424,harris_2024,trump_2024,0,1
critical race,-1.2175577396341424,harris_2024,trump_2024,0,1
age cancel,-1.2175577396341424,harris_2024,trump_2024,0,1
against the,-1.2175577396341424,harris_2024,trump_2024,0,1
again strengthen,-1.2175577396341424,harris_2024,trump_2024,0,1
again secure,-1.2175577396341424,harris_2024,trump_2024,0,1
again seal,-1.2175577396341424,harris_2024,trump_2024,0,1
vehicle mandate,-1.2175577396341424,harris_2024,trump_2024,0,1
again make,-1.2175577396341424,harris_2024,trump_2024,0,1
deportation operation,-1.2175577396341424,harris_2024,trump_2024,0,1
age,-1.2175577396341424,harris_2024,trump_2024,0,1
radicals and,-1.2175577396341424,harris_2024,trump_2024,0,1
rebuild,-1.2175577396341424,harris_2024,trump_2024,0,1
dc,-1.2175577396341424,harris_2024,trump_2024,0,1
keep the,-1.2175577396341424,harris_2024,trump_2024,0,1
dollar as,-1.2175577396341424,harris_2024,trump_2024,0,1
question,-1.2175577396341424,harris_2024,trump_2024,0,1
racial,-1.2175577396341424,harris_2024,trump_2024,0,1
dc making,-1.2175577396341424,harris_2024,trump_2024,0,1
voter identification,-1.2175577396341424,harris_2024,trump_2024,0,1
restore peace,-1.2175577396341424,harris_2024,trump_2024,0,1
race theory,-1.2175577396341424,harris_2024,trump_2024,0,1
radical gender,-1.2175577396341424,harris_2024,trump_2024,0,1
including same,-1.2175577396341424,harris_2024,trump_2024,0,1
question the,-1.2175577396341424,harris_2024,trump_2024,0,1
including freedom,-1.2175577396341424,harris_2024,trump_2024,0,1
race,-1.2175577396341424,harris_2024,trump_2024,0,1
america great,-1.2175577396341424,harris_2024,trump_2024,0,1
keep and,-1.2175577396341424,harris_2024,trump_2024,0,1
day voting,-1.2175577396341424,harris_2024,trump_2024,0,1
including no,-1.2175577396341424,harris_2024,trump_2024,0,1
keep men,-1.2175577396341424,harris_2024,trump_2024,0,1
racial sexual,-1.2175577396341424,harris_2024,trump_2024,0,1
america end,-1.2175577396341424,harris_2024,trump_2024,0,1
radical,-1.2175577396341424,harris_2024,trump_2024,0,1
radicals,-1.2175577396341424,harris_2024,trump_2024,0,1
content on,-1.2175577396341424,harris_2024,trump_2024,0,1
voting voter,-1.2175577396341424,harris_2024,trump_2024,0,1
inappropriate,-1.2175577396341424,harris_2024,trump_2024,0,1
reserve,-1.2175577396341424,harris_2024,trump_2024,0,1
dome,-1.2175577396341424,harris_2024,trump_2024,0,1
including washington,-1.2175577396341424,harris_2024,trump_2024,0,1
inappropriate racial,-1.2175577396341424,harris_2024,trump_2024,0,1
content,-1.2175577396341424,harris_2024,trump_2024,0,1
it,-1.1101928105464607,harris_2024,trump_2024,11,2
funding,-1.0760226816689853,harris_2024,trump_2024,4,1
made,-1.0760226816689853,harris_2024,trump_2024,4,1
children,-1.0760226816689853,harris_2024,trump_2024,4,1
fight for,-1.0760226816689853,harris_2024,trump_2024,4,1
or,-1.0760226816689853,harris_2024,trump_2024,4,1
inflation,-1.0760226816689853,harris_2024,trump_2024,4,1
voting,-1.0760226816689853,harris_2024,trump_2024,4,1
and medicare,-1.0760226816689853,harris_2024,trump_2024,4,1
our fundamental,-1.0760226816689853,harris_2024,trump_2024,4,1
social security,-1.0760226816689853,harris_2024,trump_2024,4,1
most,-1.0760226816689853,harris_2024,trump_2024,4,1
college,-1.0760226816689853,harris_2024,trump_2024,4,1
against,-1.0760226816689853,harris_2024,trump_2024,4,1
government,-1.0760226816689853,harris_2024,trump_2024,4,1
social,-1.0760226816689853,harris_2024,trump_2024,4,1
the united,-0.8928178162359826,harris_2024,trump_2024,5,1
violent,-0.8928178162359826,harris_2024,trump_2024,5,1
fundamental freedoms,-0.8928178162359826,harris_2024,trump_2024,5,1
us,-0.8928178162359826,harris_2024,trump_2024,5,1
