term,log_odds,corpus 1,corpus 2,count 1,count 2
small,-1.3501127092259873,trump,harris,2,3
to,-1.3501127092259873,trump,harris,2,3
intent,-1.342580598514539,trump,harris,0,9
israelis,-1.342580598514539,trump,harris,0,9
foreclosure,-1.342580598514539,trump,harris,0,9
independence,-1.336611134540973,trump,harris,8,7
loser,-1.336611134540973,trump,harris,8,7
program,-1.3365011504170186,trump,harris,13,10
california,-1.3340158388987247,trump,harris,92,51
aggression,-1.3160136896514236,trump,harris,0,8
dobbs,-1.3160136896514236,trump,harris,0,8
apprenticeship,-1.3160136896514236,trump,harris,0,8
sachs,-1.3160136896514236,trump,harris,0,8
goldman,-1.3160136896514236,trump,harris,0,8
judy,-1.3160136896514236,trump,harris,0,8
katherine,-1.3160136896514236,trump,harris,0,8
pathway,-1.3160136896514236,trump,harris,0,8
chip,-1.3160136896514236,trump,harris,0,8
context,-1.3160136896514236,trump,harris,0,8
liz,-1.3160136896514236,trump,harris,0,8
score,-1.3160136896514236,trump,harris,0,8
stein,-1.3160136896514236,trump,harris,0,8
bo,-1.3160136896514236,trump,harris,0,8
outcome,-1.3160136896514236,trump,harris,0,8
helene,-1.3062893469084706,trump,harris,5,5
journey,-1.3062893469084706,trump,harris,5,5
parent,-1.2885950659697365,trump,harris,43,26
parking,-1.2858751733435472,trump,harris,0,7
partisanship,-1.2858751733435472,trump,harris,0,7
