term,log_odds,corpus 1,corpus 2,count 1,count 2
sovereignty,-0.7278843293492026,harris_2024,harris_2020,0,4
old,-0.7278843293492026,harris_2024,harris_2020,0,4
ideas,-0.7278843293492026,harris_2024,harris_2020,0,4
speed,-0.7278843293492026,harris_2024,harris_2020,0,4
spent,-0.7278843293492026,harris_2024,harris_2020,0,4
wait,-0.7278843293492026,harris_2024,harris_2020,0,4
similar,-0.7278843293492026,harris_2024,harris_2020,0,4
incarceration,-0.7278843293492026,harris_2024,harris_2020,0,4
boyfriend,-0.7278843293492026,harris_2024,harris_2020,0,4
leaves,-0.7278843293492026,harris_2024,harris_2020,0,4
partner,-0.7278843293492026,harris_2024,harris_2020,0,4
increased,-0.7278843293492026,harris_2024,harris_2020,0,4
hawaiians,-0.7278843293492026,harris_2024,harris_2020,0,4
skilled,-0.7278843293492026,harris_2024,harris_2020,0,4
entry,-0.7278843293492026,harris_2024,harris_2020,0,4
instead,-0.7278843293492026,harris_2024,harris_2020,0,4
mother,-0.7278843293492026,harris_2024,harris_2020,0,4
drinking,-0.7278843293492026,harris_2024,harris_2020,0,4
come,-0.7278843293492026,harris_2024,harris_2020,0,4
recipients,-0.7278843293492026,harris_2024,harris_2020,0,4
islanders,-0.7278843293492026,harris_2024,harris_2020,0,4
addressing,-0.7278843293492026,harris_2024,harris_2020,0,4
islander,-0.7278843293492026,harris_2024,harris_2020,0,4
reality,-0.7278843293492026,harris_2024,harris_2020,0,4
harms,-0.7278843293492026,harris_2024,harris_2020,0,4
cancer,-0.7278843293492026,harris_2024,harris_2020,0,4
concerns,-0.7278843293492026,harris_2024,harris_2020,0,4
washington,-0.7278843293492026,harris_2024,harris_2020,0,4
sexual,-0.7278843293492026,harris_2024,harris_2020,0,4
enter,-0.7278843293492026,harris_2024,harris_2020,0,4
purchase,-0.7278843293492026,harris_2024,harris_2020,0,4
targeting,-0.7278843293492026,harris_2024,harris_2020,0,4
relationship,-0.7278843293492026,harris_2024,harris_2020,0,4
reinstate,-0.7278843293492026,harris_2024,harris_2020,0,4
predatory,-0.7278843293492026,harris_2024,harris_2020,0,4
repair,-0.7278843293492026,harris_2024,harris_2020,0,4
backlogs,-0.7278843293492026,harris_2024,harris_2020,0,4
ceiling,-0.7278843293492026,harris_2024,harris_2020,0,4
preserve,-0.7278843293492026,harris_2024,harris_2020,0,4
disaggregation,-0.7278843293492026,harris_2024,harris_2020,0,4
center,-0.7278843293492026,harris_2024,harris_2020,0,4
transgender,-0.7278843293492026,harris_2024,harris_2020,0,4
annual,-0.7278843293492026,harris_2024,harris_2020,0,4
responsibility,-0.7278843293492026,harris_2024,harris_2020,0,4
late,-0.7278843293492026,harris_2024,harris_2020,0,4
valued,-0.7278843293492026,harris_2024,harris_2020,0,4
essential,-0.7278843293492026,harris_2024,harris_2020,0,4
practice,-0.7278843293492026,harris_2024,harris_2020,0,4
transportation,-0.7278843293492026,harris_2024,harris_2020,0,4
challenges,-0.7278843293492026,harris_2024,harris_2020,0,4
tribes,-0.7278843293492026,harris_2024,harris_2020,0,4
jurisdictions,-0.7278843293492026,harris_2024,harris_2020,0,4
enact,-0.7278843293492026,harris_2024,harris_2020,0,4
fails,-0.7278843293492026,harris_2024,harris_2020,0,4
worse,-0.7278843293492026,harris_2024,harris_2020,0,4
order,-0.7278843293492026,harris_2024,harris_2020,0,4
ethnicity,-0.7278843293492026,harris_2024,harris_2020,0,4
mass,-0.7278843293492026,harris_2024,harris_2020,0,4
best,-0.7278843293492026,harris_2024,harris_2020,0,4
forced,-0.7278843293492026,harris_2024,harris_2020,0,4
gi,-0.7278843293492026,harris_2024,harris_2020,0,4
utilities,-0.7278843293492026,harris_2024,harris_2020,0,4
authority,-0.7278843293492026,harris_2024,harris_2020,0,4
equitable,-0.7278843293492026,harris_2024,harris_2020,0,4
eligibility,-0.7278843293492026,harris_2024,harris_2020,0,4
rising,-0.7278843293492026,harris_2024,harris_2020,0,4
deferred,-0.7278843293492026,harris_2024,harris_2020,0,4
course,-0.7278843293492026,harris_2024,harris_2020,0,4
families,-0.6934866973182515,harris_2024,harris_2020,17,63
advocate,-0.6635140261776539,harris_2024,harris_2020,0,3
little,-0.6635140261776539,harris_2024,harris_2020,0,3
injustice,-0.6635140261776539,harris_2024,harris_2020,0,3
age,-0.6635140261776539,harris_2024,harris_2020,0,3
pursue,-0.6635140261776539,harris_2024,harris_2020,0,3
choice,-0.6635140261776539,harris_2024,harris_2020,0,3
helping,-0.6635140261776539,harris_2024,harris_2020,0,3
standing,-0.6635140261776539,harris_2024,harris_2020,0,3
difficult,-0.6635140261776539,harris_2024,harris_2020,0,3
exactly,-0.6635140261776539,harris_2024,harris_2020,0,3
sponsored,-0.6635140261776539,harris_2024,harris_2020,0,3
agency,-0.6635140261776539,harris_2024,harris_2020,0,3
persons,-0.6635140261776539,harris_2024,harris_2020,0,3
inequality,-0.6635140261776539,harris_2024,harris_2020,0,3
visas,-0.6635140261776539,harris_2024,harris_2020,0,3
diplomatic,-0.6635140261776539,harris_2024,harris_2020,0,3
collect,-0.6635140261776539,harris_2024,harris_2020,0,3
starts,-0.6635140261776539,harris_2024,harris_2020,0,3
information,-0.6635140261776539,harris_2024,harris_2020,0,3
msis,-0.6635140261776539,harris_2024,harris_2020,0,3
victims,-0.6635140261776539,harris_2024,harris_2020,0,3
infected,-0.6635140261776539,harris_2024,harris_2020,0,3
funded,-0.6635140261776539,harris_2024,harris_2020,0,3
society,-0.6635140261776539,harris_2024,harris_2020,0,3
steps,-0.6635140261776539,harris_2024,harris_2020,0,3
exchange,-0.6635140261776539,harris_2024,harris_2020,0,3
ethnic,-0.6635140261776539,harris_2024,harris_2020,0,3
digital,-0.6635140261776539,harris_2024,harris_2020,0,3
fundamentally,-0.6635140261776539,harris_2024,harris_2020,0,3
existing,-0.6635140261776539,harris_2024,harris_2020,0,3
despite,-0.6635140261776539,harris_2024,harris_2020,0,3
simply,-0.6635140261776539,harris_2024,harris_2020,0,3
corinthian,-0.6635140261776539,harris_2024,harris_2020,0,3
guidelines,-0.6635140261776539,harris_2024,harris_2020,0,3
fear,-0.6635140261776539,harris_2024,harris_2020,0,3
guarantee,-0.6635140261776539,harris_2024,harris_2020,0,3
deeply,-0.6635140261776539,harris_2024,harris_2020,0,3
option,-0.6635140261776539,harris_2024,harris_2020,0,3
courage,-0.6635140261776539,harris_2024,harris_2020,0,3
rich,-0.6635140261776539,harris_2024,harris_2020,0,3
globe,-0.6635140261776539,harris_2024,harris_2020,0,3
reversing,-0.6635140261776539,harris_2024,harris_2020,0,3
reporting,-0.6635140261776539,harris_2024,harris_2020,0,3
outcomes,-0.6635140261776539,harris_2024,harris_2020,0,3
san,-0.6635140261776539,harris_2024,harris_2020,0,3
meaningful,-0.6635140261776539,harris_2024,harris_2020,0,3
intends,-0.6635140261776539,harris_2024,harris_2020,0,3
required,-0.6635140261776539,harris_2024,harris_2020,0,3
culturally,-0.6635140261776539,harris_2024,harris_2020,0,3
culture,-0.6635140261776539,harris_2024,harris_2020,0,3
current,-0.6635140261776539,harris_2024,harris_2020,0,3
median,-0.6635140261776539,harris_2024,harris_2020,0,3
young,-0.6635140261776539,harris_2024,harris_2020,0,3
failed,-0.6635140261776539,harris_2024,harris_2020,0,3
governments,-0.6635140261776539,harris_2024,harris_2020,0,3
dating,-0.6635140261776539,harris_2024,harris_2020,0,3
rescind,-0.6635140261776539,harris_2024,harris_2020,0,3
research,-0.6635140261776539,harris_2024,harris_2020,0,3
great,-0.6635140261776539,harris_2024,harris_2020,0,3
missing,-0.6635140261776539,harris_2024,harris_2020,0,3
sba,-0.6635140261776539,harris_2024,harris_2020,0,3
market,-0.6635140261776539,harris_2024,harris_2020,0,3
hawaiian,-0.6635140261776539,harris_2024,harris_2020,0,3
isn,-0.6635140261776539,harris_2024,harris_2020,0,3
having,-0.6635140261776539,harris_2024,harris_2020,0,3
competent,-0.6635140261776539,harris_2024,harris_2020,0,3
paychecks,-0.6635140261776539,harris_2024,harris_2020,0,3
recognized,-0.6635140261776539,harris_2024,harris_2020,0,3
majority,-0.6635140261776539,harris_2024,harris_2020,0,3
addition,-0.6635140261776539,harris_2024,harris_2020,0,3
wide,-0.6635140261776539,harris_2024,harris_2020,0,3
federally,-0.6635140261776539,harris_2024,harris_2020,0,3
conditions,-0.6635140261776539,harris_2024,harris_2020,0,3
monthly,-0.6635140261776539,harris_2024,harris_2020,0,3
harassment,-0.6635140261776539,harris_2024,harris_2020,0,3
confronting,-0.6635140261776539,harris_2024,harris_2020,0,3
instruct,-0.6635140261776539,harris_2024,harris_2020,0,3
consider,-0.6635140261776539,harris_2024,harris_2020,0,3
actively,-0.6635140261776539,harris_2024,harris_2020,0,3
gender,-0.6635140261776539,harris_2024,harris_2020,0,3
hand,-0.6635140261776539,harris_2024,harris_2020,0,3
seek,-0.6635140261776539,harris_2024,harris_2020,0,3
section,-0.6635140261776539,harris_2024,harris_2020,0,3
secretary,-0.6635140261776539,harris_2024,harris_2020,0,3
refuses,-0.6635140261776539,harris_2024,harris_2020,0,3
manufacturer,-0.6635140261776539,harris_2024,harris_2020,0,3
participating,-0.6635140261776539,harris_2024,harris_2020,0,3
contribute,-0.6635140261776539,harris_2024,harris_2020,0,3
screenings,-0.6635140261776539,harris_2024,harris_2020,0,3
innovative,-0.6635140261776539,harris_2024,harris_2020,0,3
purchasing,-0.6635140261776539,harris_2024,harris_2020,0,3
dark,-0.6635140261776539,harris_2024,harris_2020,0,3
